Continent,Species Distribution,Order,FAMILY,Genus,Species,synonyms,Common,LogMass (g),Combined.Mass (g),Mass Reference,Mass Status,Status ,"Time of extinction (LP 125-75; EP 30-50; TP 15-10; Holocene 10-1; historical <1+EW; future = CR,EN,VU; future2 = that plus NT)",Last Occurance (kybp),IUCN Redlist status,Year Assessed,trophic,trophic ref,habitat mode,MOMv5 vs. MSW3,LAB.COMMENTS.2016,Taxonomy Ref,TO.DO
NA,S Ca da_ USA (including SE Alaska_ and except extreme southern parts)_ NE Mexico_ Bermuda,Chiroptera,Vespertilionidae,Lasionycteris,noctivagans, , ,1.019,10.456,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Chile_ Argenti _ Uruguay and Brazil to C Ca da_ Jamacia_ Cuba_ Hispaniola_ Puerto Rico_ bermuda_ Bahmas_ Trinidad and Tabago_ Galapagos (Ecuador),Chiroptera,Vespertilionidae,Lasiurus,borealis, , ,1.031,10.738,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Pa ma_ Coasta Rica,Chiroptera,Vespertilionidae,Lasiurus,castaneus, , ,1.135,13.633,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Colombia and venezuela to C Chile_ Uruguay and C Argenti _ Hawaii (USA)_ Guatemala and Mexico throughout the USA to S British Columbia_ SE Mackensie_ Hudson Bat and S Quebec (Ca da)_ Galapagos_ Bermuda_ acciden,Chiroptera,Vespertilionidae,Lasiurus,cinereus, , ,1.403,25.278,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,S California_ Arizonia and S Texas (USA) to argenti _ uruguay and brazil_ trinidad,Chiroptera,Vespertilionidae,Lasiurus,ega, , ,1.121,13.2,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Brazil_ Franch Gui  _ Pa ma,Chiroptera,Vespertilionidae,Lasiurus,egregius, , ,-999,-999,-999,,extant,, , , ,Ainsect,t2,,Unchanged taxonomy.,,,
NA,Honduras to Si loa (Mexico) and through Texas to Florida and New Jersey (USA) Cuba,Chiroptera,Vespertilionidae,Lasiurus,intermedius, , ,1.362,23.025,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Florida and Texas to Oklahoma and Virginia_ Pennsylvania and New York (USA)_ Bermuda,Chiroptera,Vespertilionidae,Lasiurus,seminolus, , ,0.995,9.888,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,S Veracruz (Mexico) to Uruguay and N argenti ,Chiroptera,Vespertilionidae,Myotis,albescens, , ,0.724,5.3,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Arizonia and New Mexico (USA) to jalisco and Veracruz (Mexico)_ Guatemala,Chiroptera,Vespertilionidae,Myotis,auriculus, , ,1.568,36.985,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,SE USA_ north to India  and North Caroli ,Chiroptera,Vespertilionidae,Myotis,austroriparius, , ,0.835,6.838,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,S Alaska Panhandle (USA) to Baja California (Mexico) and Guatemala,Chiroptera,Vespertilionidae,Myotis,californicus, , ,0.663,4.6,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,C Guatemala,Chiroptera,Vespertilionidae,Myotis,cobanensis, , ,-999,-999,-999,,extant,, , , ,Ainsect,t2,,Unchanged taxonomy.,,,
NA,San Luis Potosi (Mexico) to Costa Rica,Chiroptera,Vespertilionidae,Myotis,elegans, , ,0.607,4.05,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,N Baja California (Mexico),Chiroptera,Vespertilionidae,Myotis,evotis, , ,-999,-999,-999,,extant,, , , ,,,,Genus level change. Taxonomy possibilities are: SORICOMORPHA Soricidae Sorex milleri,"synonym; was M. milleri, now is M. evotis",MSW3,
NA,S British Columbia_ S Alberta_ S Sakatchewan (Ca da) to New Mexico (USA) and Baja California (Mexico),Chiroptera,Vespertilionidae,Myotis,evotis, , ,0.826,6.7,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Guatemala_ Mexico,Chiroptera,Vespertilionidae,Myotis,fortidens, , ,0.638,4.35,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Florida Panhandle to Kentucky_ India n_ Illinois_ E Kansas and NE Oklahoma (USA),Chiroptera,Vespertilionidae,Myotis,grisescens, , ,1.023,10.542,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Tamaulipas (mexico) to N argenti  and Venezuela_ Trinidad,Chiroptera,Vespertilionidae,Myotis,keaysi, , ,0.724,5.3,153_ 278,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Alaska Panhandle to W Washington (USA)_ Mackenzie to Prince Edward isl (Ca da) south to Arkansas and Florida Panhandle (USA),Chiroptera,Vespertilionidae,Myotis,keenii, , ,0.797,6.267,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,N Baja California_ Michoacan and Nuevo Leon (Mexico) to S British Columbia (Ca da)_ east to Maine (USA) and S Quebec (Ca da),Chiroptera,Vespertilionidae,Myotis,leibii, , ,0.71,5.133,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Alaska (USA) to Labrador and Newfoundland (Ca da)_ south to Distrito Federal (mexico),Chiroptera,Vespertilionidae,Myotis,lucifugus, , ,0.884,7.648,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA, yarit and Tamaulipas (Mexico) to peru_ N Argenti  and S Brail_ Trinidad and Tobago_ Gre da (Lesser Antilles),Chiroptera,Vespertilionidae,Myotis,nigricans, , ,0.627,4.24,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Venezuela to Bolivia_ pa ma_ Coasta Rica,Chiroptera,Vespertilionidae,Myotis,oxyotus, , ,0.74,5.5,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,S Baja California (Mexico),Chiroptera,Vespertilionidae,Myotis,peninsularis, , ,-999,-999,-999,,extant,, , , ,,,,Unchanged taxonomy.,,,
NA,Coahuila_ Nuevo Leon and Zacatecas (Mexico),Chiroptera,Vespertilionidae,Myotis,planiceps, , ,-999,-999,-999,,extant,, , , ,Ainsect,t2,,Unchanged taxonomy.,,,
NA,Honduras to Uruguay and E Brazil_ Trinidad,Chiroptera,Vespertilionidae,Myotis,riparius, , ,0.744,5.55,153,,extant,, , , ,Ainsect,same as congeners,volant,Unchanged taxonomy.,,,
NA,New Hampshire to Florida Panhandle_ west to Wisconsin and Oklahoma (USA),Chiroptera,Vespertilionidae,Myotis,sodalis, , ,0.839,6.907,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Chiapas (Mexico) to Sw South Dakota (USA) and SC British Columbia (Ca da),Chiroptera,Vespertilionidae,Myotis,thysanodes, , ,0.91,8.126,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Honduruas to K sas and Se California,Chiroptera,Vespertilionidae,Myotis,velifer, , ,1.004,10.096,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Coast of Sonora and Baja California (Mexico)_ cheifly on small islands,Chiroptera,Vespertilionidae,Myotis,vivesi, , ,1.398,25,153,,extant,, , , ,piscivore,t2,volant,Unchanged taxonomy.,,,
NA,Jalisco to Veracruz (Mexico)_ Alaska Panhandle (USA) to Baja California (Mexico)_ east to N Nuevo Leon (Mexico)_ South Dakota (USA) and C Alerta (Ca da),Chiroptera,Vespertilionidae,Myotis,volans, , ,0.927,8.46,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Hidalgo_ Morelos and Baja California (Mexico) north to British Columbia (Ca da)_ east to Monta  and W Texas (USA),Chiroptera,Vespertilionidae,Myotis,yumanensis, , ,0.731,5.387,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,N Veracruz (Mexico) to Nebraska_ the great lakes and pennsylvania_ south to florida and the gulf coast (USA) cuba,Chiroptera,Vespertilionidae,Nycticeius,humeralis, , ,0.954,8.989,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Washington to SW Oklahoma (USA) and baja California_ south to Hidalgo and Guerrero (Mexico),Chiroptera,Vespertilionidae,Pipistrellus,hesperus, , ,0.568,3.7,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Nova Scotia_ s Quebec (Ca da) and Minnesota (USA)_ south to Florida (USA) and Honduras,Chiroptera,Vespertilionidae,Pipistrellus,subflavus, , ,0.761,5.764,153,,extant,, , , ,Ainsect,t2,volant,Unchanged taxonomy.,,,
NA,Pacific lowlands of S Chiapas (Mexico),Chiroptera,Vespertilionidae,Rhogeesa,genowaysi, , ,-999,-999,-999,,extant,, , , ,Ainsect,t2,,Genus level change. Taxonomy possibilities are: CHIROPTERA Vespertilionidae Rhogeessa genowaysi,spelling error; Rhogeessa should be Rhogeesa,MSW3,
NA,S Michoacan (Mexico),Chiroptera,Vespertilionidae,Rhogeesa,mira, , ,-999,-999,-999,,extant,, , , ,Ainsect,t2,,Genus level change. Taxonomy possibilities are: CHIROPTERA Vespertilionidae Rhogeessa mira,spelling error; Rhogeessa should be Rhogeesa,MSW3,
NA,Oaxaca to Sonora (Mexico)_ Trees Marias Isls (Mexico),Chiroptera,Vespertilionidae,Rhogeesa,parvula, , ,0.638,4.35,153,,extant,, , , ,Ainsect,t2,volant,"Genus level change. Taxonomy possibilities are: AFROSORICIDA Tenrecidae Microgale parvula, CHIROPTERA Vespertilionidae Rhogeessa parvula, CARNIVORA Herpestidae Helogale parvula",misspelling; Rhogessa should be Rhogeesa,MSW3,
NA,Tamaulipas (Mexico) to Ecuador_ bolivia and NE brazil_ trinidad and tobago,Chiroptera,Vespertilionidae,Rhogeesa,tumida, , ,0.648,4.45,153,,extant,, , , ,Ainsect,t2,volant,Genus level change. Taxonomy possibilities are: CHIROPTERA Vespertilionidae Rhogeessa tumida,spelling error; Rhogeessa should be Rhogeesa,MSW3,
NA,Oaxaca to Zacatecas (Mexico),Chiroptera,Vespertilionidae,Rhogeessa,alleni, , ,-999,-999,-999,,extant,, , , ,Ainsect,t2,,Genus level change. Taxonomy possibilities are: PRIMATES Galagidae Galago alleni or RODENTIA Sciuridae Sciurus alleni or RODENTIA Cricetidae Neofiber alleni or RODENTIA Cricetidae Hodomys alleni or RODENTIA Cricetidae Sigmodon alleni or RODENTIA Muridae Dasymys alleni or RODENTIA Muridae Hylomyscus alleni or LAGOMORPHA Leporidae Lepus alleni or CHIROPTERA Vespertilionidae Rhogeessa alleni or CARNIVORA Procyonidae Bassaricyon alleni,"MISPELLED - added ""s"" to Rhogeesa to make it Rhogeessa",MSW3,
NA,Jalisco and Zacatecas to Oaxaca (Mexico),Chiroptera,Vespertilionidae,Rhogeessa,gracilis, , ,-999,-999,-999,,extant,, , , ,Ainsect,t2,,"Genus level change. Taxonomy possibilities are: DIPROTODONTIA Petauridae Petaurus gracilis, AFROSORICIDA Tenrecidae Microgale gracilis, SCANDENTIA Tupaiidae Tupaia gracilis, RODENTIA Cricetidae Reithrodontomys gracilis, RODENTIA Cricetidae Thomasomys gracilis, RODENTIA Muridae Taterillus gracilis, SORICOMORPHA Soricidae Cryptotis gracilis, SORICOMORPHA Talpidae Uropsilus gracilis, CHIROPTERA Vespertilionidae Rhogeessa gracilis, CARNIVORA Mephitidae Spilogale gracilis",misspelling; Rhogessa should be Rhogeesa,MSW3,
NA,,Cingulata,Dasypodidae,Cabassous,centralis,,Northern Naked-tailed Armadillo,3.581,3809.956,60,valid,extant,, ,DD,2014,Ginsect,t2,terr,Genus and species name match. Likely taxonomy is CINGULATA Dasypodidae Cabassous centralis,"xenarthra is no more; was Xenarthra, now Cingulata",MSW3,
NA,,Cingulata,Dasypodidae,Dasypus,novemcinctus,,"Nine-banded Armadillo, Common Long-nosed Armadillo",3.624,4203.78,60,valid,extant,, ,LC,2014,Ginsect/carn,t2,terr,Genus and species name match. Likely taxonomy is CINGULATA Dasypodidae Dasypus novemcinctus,"xenarthra is no more; was Xenarthra, now Cingulata",MSW3,
NA,,Didelphimorphia,Didelphidae,Caluromys,derbianus,,"Central American Woolly Opossum, Derby's Woolly Opossum",2.473,297.002,60,valid,extant,, ,LC,2015,frug/browse/ginsect,t2,arboreal,Unchanged taxonomy.,,,
NA,,Didelphimorphia,Didelphidae,Chironectes,minimus,Lutra minima,"Water Opossum, Yapok",2.976,945.998,60,valid,extant,, ,LC,2016,invert/piscivore,t2,aquatic,Unchanged taxonomy.,,,
NA,,Didelphimorphia,Didelphidae,Didelphis,marsupialis,,"Common Opossum, Southern Opossum, Black-eared Opossum",3.038,1091.164,60,valid,extant,, ,LC,2016,carn/frug,t2,terr,Unchanged taxonomy.,,,
NA,,Didelphimorphia,Didelphidae,Didelphis,virginiana,,Virginia Opossum,3.342,2195.483,60,valid,extant,, ,LC,2016,carn/frug,t2,terr,Unchanged taxonomy.,,,
NA,,Didelphimorphia,Didelphidae,Marmosa,mexicana,,Mexican Mouse Opossum,1.694,49.45,60,valid,extant,, ,LC,2012,ginsect/frug,t2,arboreal,Unchanged taxonomy.,,,
NA,,Didelphimorphia,Didelphidae,Micoureus,alstoni, , ,2.122,132.3,61,,extant,, , , ,ginsect/frug,t2,arboreal,Unchanged taxonomy.,,,
NA,,Didelphimorphia,Didelphidae,Philander,opossum,,"Gray Four-eyed Opossum, Guaiki",2.875,749.998,60,valid,extant,, ,LC,2008,Carn,t2,terr,Unchanged taxonomy.,,,
NA,,Didelphimorphia,Didelphidae,Tlacuatzin,canescens,Marmosa canescens  ,Grayish Mouse Opossum,1.778,60,66,valid,extant,, ,LC,2008,ginsect/frug,t2,arboreal,Genus level change. ,synonym; Marmosa is now Tlacuatzin,IUCN redlist,
NA,,Lagomorpha,Leporidae,Brachylagus,idahoensis,Sylvilagus idahoensis  ,Pygmy Rabbit,2.544,350,28,valid,extant,=, ,LC, ,browse,t2,terr,,genus change from Sylvilagus to Brachylagus,Beauvais G.P. Sequin E. Rachlow J. Dixon R. Bosworth B. Kozlowski A. Carey C. Bartels P. Obradovitch M. Forbes T. & Hays D. 2008. Brachylagus idahoensis. The IUCN Red List of Threatened Species 2008: e.T2963A9507224. http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T2963A9507224.en. Downloaded on 30 May 2016.,
NA,,Lagomorpha,Leporidae,Lepus,alleni,,Antelope Jackrabbit,3.566,3685.021,60,valid,extant,, ,LC,2008,Browse/graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Lepus,americanus,,"Snowshoe Hare, Snowshoe Rabbit, Varying Hare",3.233,1710.015,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Lepus,arcticus,,Arctic Hare,3.644,4405.041,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Lepus,californicus,,Black-tailed Jackrabbit,3.384,2422.479,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Lepus,callotis,,White-sided Jackrabbit,3.398,2500,60,valid,extant,Future2, ,NT,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Lepus,flavigularis,,"Tehuantepec Jackrabbit, Tropical Hare, Tehuantepec Jack Rabbit, Tehuantepec Hare",3.477,2999.991,66,valid,extant,Future,,EN,2008,Browse,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Lepus,othus,,Alaskan Hare,3.682,4805.958,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Lepus,townsendii,,White-tailed Jackrabbit,3.192,1554.999,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Romerolagus,diazi,,Volcano Rabbit,2.678,476.65,60_ 137,valid,extant,Future,,EN,2008,Browse,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,aquaticus,,Swamp Rabbit,3.33,2135.797,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,audubonii,,"Desert Cottontail, Audubon's Cottontail",2.949,889.631,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,bachmani,,"Brush Rabbit, Riparian Brush Rabbit",2.808,643.25,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,,"Tapeti, Forest Rabbit",2.978,949.992,66,valid,extant,, ,LC,2008,Browse,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,cunicularius,,Mexican Cottontail,3.477,2999.991,66,valid,extant,, ,LC,2008,Browse,t2,terr,Unchanged taxonomy.,,,
NA,Costa Rica_ Panama,Lagomorpha,Leporidae,Sylvilagus,dicei,,Dice's Cottontail,-999,-999,-999,valid,extant,, ,DD,2008,Browse,t2,,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,floridanus,,Eastern Cottontail,3.069,1172.789,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,graysoni,,"Tres Marias Cottontail, Tres Marias Rabbit",2.984,964.007,-999,valid,extant,Future,,EN,2008,Browse,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,insonus,,"Omilteme Cottontail, Omiltemi Rabbit",3.477,2999.991,66,valid,extant,Future,,EN,2008,Browse,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,nuttallii,,"Mountain Cottontail, Nuttall's Cottontail",2.878,755.092,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,palustris,,"Marsh Rabbit, Lower Keys Rabbit, Lower Keys Marsh Rabbit, Key Rabbit",3.176,1499.996,60,valid,extant,, ,LC,2008,Browse,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Leporidae,Sylvilagus,transitionalis,,"New England Cottontail, Wood Rabbit",2.817,656.705,60,valid,extant,Future , ,VU,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Ochotonidae,Ochotona,collaris,,Collared Pika,2.111,129,60,valid,extant,, ,LC,2008,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Lagomorpha,Ochotonidae,Ochotona,princeps,,"American Pika, Little Chief Hare, Cony, Rock Rabbit, Whistling Hare",2.198,157.627,60,valid,extant,, ,LC,2011,Graze,t2,terr,Unchanged taxonomy.,,,
NA,,Perissodactyla,Tapiridae,Tapirus,bairdii,,"Baird's Tapir, Central American Tapir",5.477,299999.133,66,valid,extant,Future,,EN,2016,Browse/graze,t2,terr,Unchanged taxonomy.,,,
NA,,Pilosa,Bradypodidae,Bradypus,variegatus,,"Brown-throated Sloth, Brown-throated Three-toed Sloth, Bolivian Three-toed Sloth",3.637,4335.009,60,valid,extant,, ,LC,2014,Browse,t3,arboreal,Genus and species name match. Likely taxonomy is PILOSA Bradypodidae Bradypus variegatus,"xenarthra is no more; was Xenarthra, now Pilosa",MSW3,
NA,,Pilosa,Cyclopedidae,Cyclopes,didactylus,,"Silky Anteater, Pygmy Anteater",2.518,329.503,60,valid,extant,, ,LC,2014,Ginsect,t2,terr,Genus and species name match. Likely taxonomy is PILOSA Cyclopedidae Cyclopes didactylus,"xenarthra is no more; was Xenarthra, now Pilosa",MSW3,
NA,,Pilosa,Megalonychidae,Choloepus,hoffmanni,,Hoffmann's Two-toed Sloth,3.778,6000,75,valid,extant,, ,LC,2014,Browse,t2,arboreal,Genus and species name match. Likely taxonomy is PILOSA Megalonychidae Choloepus hoffmanni,"xenarthra is no more; was Xenarthra, now Pilosa",MSW3,
NA,,Pilosa,Myrmecophagidae,Myrmecophaga,tridactyla,,Giant Anteater,4.349,22333.151,60,valid,extant,Future , ,VU,2014,Ginsect,t2,terr,Genus and species name match. Likely taxonomy is PILOSA Myrmecophagidae Myrmecophaga tridactyla,"xenarthra is no more; was Xenarthra, now Pilosa",MSW3,
NA,,Pilosa,Myrmecophagidae,Tamandua,mexicana,,Northern Tamandua,3.624,4209.98,60,valid,extant,, ,LC,2014,Ginsect,t2,terr,Genus and species name match. Likely taxonomy is PILOSA Myrmecophagidae Tamandua mexicana,"xenarthra is no more; was Xenarthra, now Pilosa",MSW3,
NA,,Primates,Aotidae,Aotus,lemurinus,Aotus hershkovitzi  ,"Colombian Night Monkey, Lemurine Night Monkey, Gray-bellied Night Monkey",2.941,872.99,61,valid,extant,Future , ,VU,2008,Frug/browse,t2,arboreal,Genus and species name match. Likely taxonomy is PRIMATES Aotidae Aotus lemurinus,split; from Cebidae to Aotidae,MSW3,
NA,,Primates,Atelidae,Alouatta,palliata,,"Mantled Howler Monkey, South Pacific Blackish Howling Monkey, Ecuadorian Mantled Howling Monkey, Mantled Howler",3.862,7274.95,60,valid,extant,, ,LC,2008,Browse/frug,t2,arboreal,Genus and species name match. Likely taxonomy is PRIMATES Atelidae Alouatta palliata,split; from Cebidae to Atelidae,MSW3,
NA,,Primates,Atelidae,Alouatta,pigra,,"Yucat‡n Black Howler Monkey, Mexican Black Howler Monkey, Guatemalan Black Howler Monkey, Guatemalan Howler, Guatemalan Howling Monkey, Lawrence's Howler Monkey, Guatemalan Black Howler, Black Howling Monkey",3.845,7000.032,66,valid,extant,Future,,EN,2008,Browse/frug,t2,arboreal,Genus and species name match. Likely taxonomy is PRIMATES Atelidae Alouatta pigra,split; from Cebidae to Atelidae,MSW3,
NA,,Primates,Atelidae,Ateles,geoffroyi,Ateles fusciceps  ,"Geoffroy's Spider Monkey, Black-handed Spider Monkey, Central American Spider Monkey, Central American Spider Monkey, Black-headed Spider Monkey, Mono Colorado",3.723,5284.939,60,valid,extant,Future,,EN,2008,Frug/browse,t2,arboreal,Genus and species name match. Likely taxonomy is PRIMATES Atelidae Ateles geoffroyi,split; from Cebidae to Atelidae,MSW3,
NA,,Primates,Cebidae,Cebus,capucinus, , ,3.437,2733.317,60,,extant,, , , ,Frug/ginsect,t3,arboreal,Unchanged taxonomy.,,,
NA,,Primates,Cebidae,Saimiri,oerstedii,,"Black-crowned Central American Squirrel Monkey, Central American Squirrel Monkey, Red-backed Squirrel Monkey",2.445,278.5,61,valid,extant,Future , ,VU,2008,Frug,same as congeners,arboreal,Unchanged taxonomy.,,,
NA,,Rodentia,Agoutidae,Cuniculus,paca,Agouti paca  ,Spotted Paca,3.903,8000,60,valid,extant,, ,LC,2008,Frug/browse,t2,terr,Genus level change. ,"synonym; was Agouti, now is Cuniculus","EOL, Woods, Charles A.; Kilpatrick, C. William (16 November 2005), Wilson and Reeder",
NA,,Rodentia,Aplodontiidae,Aplodontia,rufa,,"Mountain Beaver, Point Arena Mountain Beaver, Sewellel",3.002,1003.991,60,valid,extant,, ,LC,2008,Browse,t2,terr- fossorial,Genus and species name match. Likely taxonomy is RODENTIA Aplodontiidae Aplodontia rufa,spelling error; Apolodontidae is Aplodontiidae,MSW3,
NA,,Rodentia,Castoridae,Castor,canadensis,,American Beaver,4.339,21820,75,valid,extant,, ,LC,2011,Browse,t2,aquatic,Unchanged taxonomy.,,,
NA,,Rodentia,Cricetidae,Arborimus,albipes,,White-footed Vole,1.362,23,60,valid,extant,, ,LC,2008,Browse,t2,terr,Genus and species name match. Likely taxonomy is RODENTIA Cricetidae Arborimus albipes,phylo revision; Arborimus is now in Cricetidae not Muridae,MSW3,
NA,,Rodentia,Cricetidae,Arborimus,longicaudus,,Red Tree Vole,1.338,21.8,60,valid,extant,Future2, ,NT,2008,Browse,t2,terr,Genus and species name match. Likely taxonomy is RODENTIA Cricetidae Arborimus longicaudus,phylo revision; Arborimus is now in Cricetidae not Muridae,MSW3,
NA,California,Rodentia,Cricetidae,Arborimus,pomo,,"Sonoma Tree Vole, California Red Tree Mouse",1.512,32.5,97,valid,extant,Future2, ,NT,2008,Browse,t2,terr,Genus and species name match. Likely taxonomy is RODENTIA Cricetidae Arborimus pomo,phylo revision; Arborimus is now in Cricetidae not Muridae,MSW3,
NA,,Rodentia,Cricetidae,Baiomys,musculus,,Southern Pygmy Mouse,0.954,9,66,valid,extant,, ,LC,2008,Browse,t2,terr,Genus and species name match. Likely taxonomy is RODENTIA Cricetidae Baiomys musculus,phylo revision; Baiomys is now in Cricetidae not Muridae,MSW3,
NA,,Rodentia,Cricetidae,Baiomys,taylori,,Northern Pygmy Mouse,0.903,8,60,valid,extant,, ,LC,2008,Browse/frug/ginsect,t2,terr,Genus and species name match. Likely taxonomy is RODENTIA Cricetidae Baiomys taylori,phylo revision; Baiomys is now in Cricetidae not Muridae,MSW3,
NA,,Rodentia,Cricetidae,Dicrostonyx,groenlandicus,Dicrostonyx kilangmiutak  |Dicrostonyx rubricatus  ,"Neartic Collared Lemming, Northern Collared Lemming",1.736,54.4,60,valid,extant,, ,LC,2008,Browse/graze,t2,terr,Genus and species name match. Likely taxonomy is RODENTIA Cricetidae Dicrostonyx groenlandicus,phylo revision; Dicrostonyx is now in Cricetidae not Muridae,MSW3,
NA,,Rodentia,Cricetidae,Dicrostonyx,hudsonius,,"Ungava Collared Lemming, Labrador Collared Lemming",1.756,56.999,66,valid,extant,, ,LC,2008,Browse/graze,t2,terr,Genus and species name match. Likely taxonomy is RODENTIA Cricetidae Dicrostonyx hudsonius,phylo revision; Dicrostonyx is now in Cricetidae not Muridae,MSW3,
