Group/common name,Class,Subclass,Superorder,Order,Family,Genus,Species,"Lmax (Maximum length, cm)",Troph,MainFood,FeedingType,Fresh,Brack,Saltwater,DepthRangeShallow,DepthRangeDeep
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,baronessa,16.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,5,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,bennetti,20.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,blackburnii,13.00,2.73,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,burgessi,14.00,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,40,80
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,capistratus,7.50,3.02,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Heniochus,chrysostomus,18.00,3.28,zoobenthos,,FALSE,FALSE,TRUE,2,40
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Coradion,chrysozonus,15.00,2.81,,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,60
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,citrinellus,13.00,3.13,zoobenthos,variable,FALSE,FALSE,TRUE,1,36
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,collare,18.00,3.42,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,15
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chelmonops,curiosus,26.00,3.29,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,daedalma,15.00,3.20,zoobenthos,,FALSE,FALSE,TRUE,,7
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,decussatus,20.00,2.64,,variable,FALSE,FALSE,TRUE,1,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Heniochus,diphreutes,21.00,3.40,zooplankton,selective plankton feeding,FALSE,FALSE,TRUE,15,210
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,dolosus,15.00,2.76,,hunting macrofauna (predator),FALSE,FALSE,TRUE,40,200
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,ephippium,30.00,3.12,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Prognathodes,falcifer,15.00,3.31,,hunting macrofauna (predator),FALSE,FALSE,TRUE,10,150
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,falcula,20.00,3.50,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,15
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,fasciatus,22.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,25
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,flavirostris,20.00,2.98,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Forcipiger,flavissimus,22.00,3.08,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,114
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,fremblii,13.00,2.99,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,4,65
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,guentheri,18.00,2.82,,hunting macrofauna (predator),FALSE,FALSE,TRUE,5,40
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Prognathodes,guezei,11.00,3.19,,,FALSE,FALSE,TRUE,80,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,guttatissimus,12.00,3.07,,variable,FALSE,FALSE,TRUE,3,25
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Prognathodes,guyanensis,13.60,2.85,,variable,FALSE,FALSE,TRUE,60,230
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,hoefleri,27.00,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,10,150
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Amphichaetodon,howensis,21.96,2.76,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,10,150
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,humeralis,25.40,2.72,,grazing on aquatic plants,FALSE,FALSE,TRUE,3,50
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Heniochus,intermedius,18.00,3.45,,variable,FALSE,FALSE,TRUE,3,50
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,kleinii,15.00,3.06,zoobenthos,variable,FALSE,FALSE,TRUE,4,61
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,larvatus,12.00,3.60,,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,12
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,leucopleura,21.96,2.78,,hunting macrofauna (predator),FALSE,FALSE,TRUE,7,75
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,lineolatus,30.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,171
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Forcipiger,longirostris,22.00,3.50,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,70
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,lunula,20.00,3.35,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,lunulatus,14.00,3.34,,,FALSE,FALSE,TRUE,3,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,madagaskariensis,13.00,3.08,,hunting macrofauna (predator),FALSE,FALSE,TRUE,10,40
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,marleyi,20.00,2.68,,hunting macrofauna (predator),FALSE,TRUE,TRUE,,120
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,melannotus,18.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,4,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,melapterus,13.00,3.34,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,mertensii,12.50,2.95,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,10,120
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,meyeri,20.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,25
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,miliaris,15.86,3.03,zooplankton,variable,FALSE,FALSE,TRUE,0,250
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,mitratus,17.08,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,30,70
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,modestus,17.00,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,40,190
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Heniochus,monoceros,24.00,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chelmon,muelleri,20.50,3.50,,hunting macrofauna (predator),FALSE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,multicinctus,12.00,3.32,zoobenthos,,FALSE,FALSE,TRUE,5,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Hemitaurichthys,multispinosus,20.00,3.40,,selective plankton feeding,FALSE,FALSE,TRUE,,45
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Johnrandallia,nigrirostris,20.00,2.97,,hunting macrofauna (predator),FALSE,FALSE,TRUE,6,40
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,nigropunctatus,14.00,3.60,,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,15
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,nippon,15.00,3.06,zoobenthos,,FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,ocellatus,20.00,3.16,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Parachaetodon,ocellatus,18.00,2.76,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,ocellicaudus,15.00,3.34,,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,15
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,octofasciatus,12.00,2.64,zoobenthos,grazing on aquatic plants,FALSE,FALSE,TRUE,3,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,ornatissimus,20.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,36
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,oxycephalus,25.00,3.48,,hunting macrofauna (predator),FALSE,FALSE,TRUE,10,40
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,paucifasciatus,14.00,3.17,,variable,FALSE,FALSE,TRUE,4,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,pelewensis,12.50,2.92,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,plebeius,15.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,,10
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Heniochus,pleurotaenia,17.00,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,25
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Hemitaurichthys,polylepis,18.00,3.08,zooplankton,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,40
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,punctatofasciatus,12.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,45
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,quadrimaculatus,16.00,3.29,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,15
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,rafflesii,18.00,3.33,zoobenthos,hunting macrofauna (predator),FALSE,TRUE,TRUE,1,15
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,rainfordi,15.00,2.77,,variable,FALSE,FALSE,TRUE,1,15
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,reticulatus,18.00,2.63,zoobenthos,grazing on aquatic plants,FALSE,FALSE,TRUE,1,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chelmon,rostratus,20.00,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,25
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,sedentarius,15.00,2.78,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,5,92
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,selene,16.00,2.72,,hunting macrofauna (predator),FALSE,FALSE,TRUE,8,50
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,semeion,26.00,2.73,,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,semilarvatus,23.00,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Heniochus,singularius,30.00,3.55,,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,40
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,smithi,17.00,3.40,,filtering plankton,FALSE,FALSE,TRUE,10,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,speculum,18.00,3.63,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,striatus,16.00,3.19,zoobenthos,variable,FALSE,FALSE,TRUE,3,55
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Hemitaurichthys,thompsoni,18.00,2.98,zooplankton,selective plankton feeding,FALSE,FALSE,TRUE,4,300
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,tinkeri,15.00,3.41,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,27,135
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,triangulum,16.00,3.34,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,25
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,trifascialis,18.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,trifasciatus,15.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chelmonops,truncatus,22.00,2.79,,variable,FALSE,FALSE,TRUE,,70
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,ulietensis,15.00,3.34,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,2,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,unimaculatus,20.00,3.13,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,60
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,vagabundus,23.00,3.33,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Heniochus,varius,19.00,3.17,zoobenthos,,FALSE,FALSE,TRUE,2,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,wiebeli,19.00,2.72,,variable,FALSE,FALSE,TRUE,4,25
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,xanthocephalus,20.00,2.95,,hunting macrofauna (predator),FALSE,FALSE,TRUE,1,30
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,xanthurus,17.08,2.82,,hunting macrofauna (predator),FALSE,FALSE,TRUE,6,50
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Chaetodon,zanzibarensis,12.00,3.34,,browsing on substrate,FALSE,FALSE,TRUE,3,40
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Chaetodontidae,Hemitaurichthys,zoster,18.00,3.09,zooplankton,selective plankton feeding,FALSE,FALSE,TRUE,1,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Champsodontidae,Champsodon,snyderi,12.08,4.14,,hunting macrofauna (predator),FALSE,FALSE,TRUE,37,73
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Chaenocephalus,aceratus,72.00,3.47,zooplankton,hunting macrofauna (predator),FALSE,FALSE,TRUE,5,770
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Cryodraco,antarcticus,47.95,3.85,,variable,FALSE,FALSE,TRUE,90,600
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Chionobathyscus,dewitti,60.00,3.76,,variable,FALSE,FALSE,TRUE,500,2000
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Champsocephalus,esox,42.70,3.94,,variable,FALSE,FALSE,TRUE,50,250
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Pseudochaenichthys,georgianus,60.00,3.33,zooplankton,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,475
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Champsocephalus,gunnari,66.00,3.23,zooplankton,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,700
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Chionodraco,hamatus,49.00,3.73,,,FALSE,FALSE,TRUE,4,600
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Neopagetopsis,ionah,56.00,3.82,,variable,FALSE,FALSE,TRUE,20,900
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Pagetopsis,macropterus,33.00,3.84,,variable,FALSE,FALSE,TRUE,5,655
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Chionodraco,myersi,38.00,3.85,,variable,FALSE,FALSE,TRUE,200,800
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Chionodraco,rastrospinosus,52.00,3.85,,variable,FALSE,FALSE,TRUE,0,1000
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Channichthys,rhinoceratus,60.00,3.25,,hunting macrofauna (predator),FALSE,FALSE,TRUE,750,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Channichthys,velifer,59.78,3.78,,,FALSE,FALSE,TRUE,125,150
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channichthyidae,Chaenodraco,wilsoni,43.00,3.32,zooplankton,hunting macrofauna (predator),FALSE,FALSE,TRUE,200,800
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,argus argus,100.00,4.15,,,TRUE,FALSE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,argus warpachowskii,80.00,4.49,nekton,,TRUE,FALSE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,asiatica,20.00,3.74,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,gachua,24.40,3.83,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,lucius,48.80,3.91,nekton,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,maculata,20.00,3.66,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,marulius,183.00,4.50,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,melasoma,36.60,4.20,,,TRUE,FALSE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,micropeltes,158.60,3.85,nekton,hunting macrofauna (predator),TRUE,FALSE,FALSE,100,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Parachanna,obscura,61.00,3.41,nekton,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,orientalis,33.00,3.83,,,TRUE,TRUE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,punctata,31.00,3.84,zoobenthos,,TRUE,TRUE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Channidae,Channa,striata,122.00,3.73,nekton,hunting macrofauna (predator),TRUE,TRUE,FALSE,1,10
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Cheilodactylidae,Nemadactylus,bergi,48.17,3.18,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Cheilodactylidae,Chirodactylus,brachydactylus,40.00,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,240
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Cheilodactylidae,Nemadactylus,douglasii,74.00,3.46,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,10,100
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Perciformes,Cheilodactylidae,Goniistius,ephippium,20.00,3.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,250
